# x_m,y_m,w_tr_right_m,w_tr_left_m
53.777033794200754,-38.84276997,1.5,1.5
53.36968781005637,-38.6262341,1.5,1.5
52.96180218895277,-38.40941312,1.5,1.5
52.55394235141015,-38.19260758,1.5,1.5
52.14553907975594,-37.97552406,1.5,1.5
51.73707905798135,-37.75844924,1.5,1.5
51.32816886457013,-37.54124717,1.5,1.5
50.919067647189486,-37.32420858,1.5,1.5
50.51532235679117,-37.11049486,1.5,1.5
50.11474501974308,-36.89921934,1.5,1.5
49.71958258561609,-36.69187928,1.5,1.5
49.33219835624009,-36.49002772,1.5,1.5
48.94578962879451,-36.29047157,1.5,1.5
48.57076083798756,-36.0988988,1.5,1.5
48.194724920268314,-35.90931241,1.5,1.5
47.82751243124797,-35.72699593,1.5,1.5
47.46241358987488,-35.54889261,1.5,1.5
47.099506746042536,-35.37537439,1.5,1.5
46.744018878453154,-35.20916687,1.5,1.5
46.38700097,-35.04634616,1.5,1.5
46.036592501029254,-34.89086214,1.5,1.5
45.68758399109735,-34.7405579,1.5,1.5
45.33779272712093,-34.59476522,1.5,1.5
44.995114409293706,-34.4568977,1.5,1.5
44.650673308947624,-34.32349776,1.5,1.5
44.307646431559746,-34.19601002,1.5,1.5
43.96779317033042,-34.07516268,1.5,1.5
43.62619754007471,-33.95933205,1.5,1.5
43.286829960099084,-33.84998984,1.5,1.5
42.94813334390056,-33.74667359,1.5,1.5
42.60785211869921,-33.64881162,1.5,1.5
42.26987609212612,-33.5575777,1.5,1.5
41.93146793057811,-33.47223056,1.5,1.5
41.591667789400994,-33.39260733,1.5,1.5
41.25052526618966,-33.3188072,1.5,1.5
40.90815875028919,-33.25090845,1.5,1.5
40.56469652,-33.18896679,1.5,1.5
40.22018062045096,-33.13299866,1.5,1.5
39.87480825149381,-33.08300629,1.5,1.5
39.52832785593376,-33.03890908,1.5,1.5
39.18023809292904,-33.0006037,1.5,1.5
38.831526364351035,-32.96812118,1.5,1.5
38.48144672571273,-32.94129434,1.5,1.5
38.12921543022663,-32.91998792,1.5,1.5
37.776724830257834,-32.90419409,1.5,1.5
37.42244899313089,-32.89370053,1.5,1.5
37.06650057176721,-32.88838343,1.5,1.5
36.71051445,-32.88808561,1.5,1.5
36.352480745581374,-32.89262015,1.5,1.5
35.99362082988366,-32.90178812,1.5,1.5
35.634869121372475,-32.91532891,1.5,1.5
35.27373643431123,-32.93311906,1.5,1.5
34.91257368040577,-32.9548165,1.5,1.5
34.55125094067896,-32.98015839,1.5,1.5
34.18777486546936,-33.009041,1.5,1.5
33.82458849,-33.04101483,1.5,1.5
33.46062816848722,-33.07589605,1.5,1.5
33.09528164,-33.11348573,1.5,1.5
32.73020552503063,-33.15334535,1.5,1.5
32.363625271595836,-33.19540317,1.5,1.5
31.996341219729263,-33.23931747,1.5,1.5
31.62932956651127,-33.2847143,1.5,1.5
31.260021488931656,-33.33167257,1.5,1.5
30.89075618543057,-33.37967546,1.5,1.5
30.52093205961273,-33.42858628,1.5,1.5
30.149467301322588,-33.47835648,1.5,1.5
29.778003388937595,-33.52859703,1.5,1.5
29.405191374288208,-33.5793414,1.5,1.5
29.031468770226937,-33.63041263,1.5,1.5
28.657730278484333,-33.68159634,1.5,1.5
28.281880454811215,-33.73311327,1.5,1.5
27.905882008242994,-33.78466571,1.5,1.5
27.52918769044087,-33.8363206,1.5,1.5
27.15098210598244,-33.88818513,1.5,1.5
26.772745936867036,-33.94005491,1.5,1.5
26.392998322641684,-33.99213303,1.5,1.5
26.01264522618764,-34.04429526,1.5,1.5
25.63201969287366,-34.09649591,1.5,1.5
25.24948920999762,-34.14895891,1.5,1.5
24.86695788193001,-34.2014231,1.5,1.5
24.483399813302192,-34.25402919,1.5,1.5
24.098782295601175,-34.30678168,1.5,1.5
23.714225388871544,-34.35952696,1.5,1.5
23.327731820782613,-34.41253897,1.5,1.5
22.941118466352965,-34.46556851,1.5,1.5
22.553748974457825,-34.51870288,1.5,1.5
22.16516937593522,-34.57200435,1.5,1.5
21.77653045606979,-34.62531507,1.5,1.5
21.38640786025288,-34.67883044,1.5,1.5
20.995832438021097,-34.73240905,1.5,1.5
20.60477346272527,-34.78605513,1.5,1.5
20.212322996619964,-34.83989323,1.5,1.5
19.81990341139835,-34.89372824,1.5,1.5
19.426091346331805,-34.94775542,1.5,1.5
19.03176599557179,-35.00185416,1.5,1.5
18.63704729462228,-35.05600803,1.5,1.5
18.240907372576313,-35.11035804,1.5,1.5
17.844797343077673,-35.16470511,1.5,1.5
17.447326557687873,-35.21924005,1.5,1.5
17.049432689354802,-35.2738342,1.5,1.5
16.651085011525343,-35.3284918,1.5,1.5
16.251466779969878,-35.38332491,1.5,1.5
15.851758509121966,-35.43817155,1.5,1.5
15.450810413678745,-35.49318951,1.5,1.5
15.049438247732486,-35.54826685,1.5,1.5
14.647551813185686,-35.60341595,1.5,1.5
14.244456284277796,-35.65873217,1.5,1.5
13.841390653383183,-35.7140455,1.5,1.5
13.43693454186095,-35.76955084,1.5,1.5
13.032206015894038,-35.82509479,1.5,1.5
12.626842299717316,-35.88072712,1.5,1.5
12.220479626962904,-35.93649777,1.5,1.5
11.81408837456768,-35.99227356,1.5,1.5
11.406214466371017,-36.04825407,1.5,1.5
10.998249534828467,-36.10424831,1.5,1.5
10.58946902052244,-36.16035572,1.5,1.5
10.17990166893964,-36.21657237,1.5,1.5
9.770243295516385,-36.27280275,1.5,1.5
9.359163725678282,-36.32922946,1.5,1.5
8.948054588970468,-36.38566148,1.5,1.5
8.535977230891092,-36.44222766,1.5,1.5
8.123385616317327,-36.49886568,1.5,1.5
7.710370935061491,-36.55556305,1.5,1.5
7.296327572851796,-36.6124029,1.5,1.5
6.882224910720105,-36.66925216,1.5,1.5
6.466911191274242,-36.72626895,1.5,1.5
6.051446983994214,-36.78330767,1.5,1.5
5.635257402,-36.84044726,1.5,1.5
5.218401917251052,-36.89767956,1.5,1.5
4.801365219452608,-36.95493803,1.5,1.5
4.3831194516834495,-37.01236379,1.5,1.5
3.9648728674812443,-37.06979096,1.5,1.5
3.5456897905355285,-37.12734802,1.5,1.5
3.1261123986473516,-37.18496051,1.5,1.5
2.7060524771448673,-37.24264057,1.5,1.5
2.2852057339840233,-37.30042998,1.5,1.5
1.8643284411665733,-37.3582249,1.5,1.5
1.4422420851744802,-37.41618716,1.5,1.5
1.0201251806038794,-37.47415493,1.5,1.5
0.5972224486289421,-37.53223194,1.5,1.5
0.1738956706572791,-37.59036851,1.5,1.5
-0.249823435,-37.64856029,1.5,1.5
-0.674389819,-37.70686976,1.5,1.5
-1.098894569,-37.7651721,1.5,1.5
-1.524610359,-37.82364211,1.5,1.5
-1.950264514,-37.88210499,1.5,1.5
-2.376765945,-37.94068559,1.5,1.5
-2.803569502,-37.99930903,1.5,1.5
-3.23079611,-38.05799193,1.5,1.5
-3.658749066,-38.11677595,1.5,1.5
-4.086731575,-38.17556539,1.5,1.5
-4.515772475,-38.23450158,1.5,1.5
-4.944783456,-38.29343502,1.5,1.5
-5.37461098,-38.35248199,1.5,1.5
-5.804710892,-38.41156775,1.5,1.5
-6.235232859,-38.47071286,1.5,1.5
-6.666390973,-38.52994673,1.5,1.5
-7.097668834,-38.58919844,1.5,1.5
-7.529824686,-38.64857215,1.5,1.5
-7.961980352,-38.70794722,1.5,1.5
-8.394951564,-38.76743572,1.5,1.5
-8.828135691,-38.82695487,1.5,1.5
-9.26180233,-38.8865417,1.5,1.5
-9.695953462,-38.9461965,1.5,1.5
-10.13034625,-39.00588589,1.5,1.5
-10.56543465,-39.06567227,1.5,1.5
-11.00052187,-39.12545989,1.5,1.5
-11.43651781,-39.18537379,1.5,1.5
-11.87257302,-39.24529724,1.5,1.5
-12.30923364,-39.30530529,1.5,1.5
-12.74616566,-39.36535206,1.5,1.5
-13.1835217,-39.42545851,1.5,1.5
-13.62136124,-39.48563282,1.5,1.5
-14.05938197,-39.54583346,1.5,1.5
-14.49809831,-39.60613113,1.5,1.5
-14.93681445,-39.66643019,1.5,1.5
-15.3763164,-39.72683868,1.5,1.5
-15.81590933,-39.78726111,1.5,1.5
-16.25604722,-39.84775988,1.5,1.5
-16.69645649,-39.90829738,1.5,1.5
-17.13722833,-39.96888616,1.5,1.5
-17.57848366,-40.02954284,1.5,1.5
-18.01986071,-40.0902177,1.5,1.5
-18.46190264,-40.15098539,1.5,1.5
-18.90394338,-40.21175437,1.5,1.5
-19.3467719,-40.2726331,1.5,1.5
-19.78956949,-40.33350903,1.5,1.5
-20.23297149,-40.39446951,1.5,1.5
-20.67655468,-40.45545635,1.5,1.5
-21.12053117,-40.51649872,1.5,1.5
-21.56490094,-40.57759663,1.5,1.5
-22.0094519,-40.63872091,1.5,1.5
-22.45454681,-40.69992145,1.5,1.5
-22.89967125,-40.76112751,1.5,1.5
-23.345523,-40.82243506,1.5,1.5
-23.79143403,-40.88375222,1.5,1.5
-24.2377988,-40.94513325,1.5,1.5
-24.68437449,-41.00654476,1.5,1.5
-25.1313742,-41.06801606,1.5,1.5
-25.57864528,-41.12952616,1.5,1.5
-26.02612827,-41.19106688,1.5,1.5
-26.47415619,-41.25268403,1.5,1.5
-26.92224338,-41.31431081,1.5,1.5
-27.3708755,-41.37601403,1.5,1.5
-27.81950742,-41.43771872,1.5,1.5
-28.2688042,-41.49951634,1.5,1.5
-28.71813052,-41.56131951,1.5,1.5
-29.16797203,-41.62319505,1.5,1.5
-29.61793326,-41.68508855,1.5,1.5
-30.06828778,-41.74703765,1.5,1.5
-30.51894539,-41.80902994,1.5,1.5
-30.96981391,-41.87105275,1.5,1.5
-31.42107572,-41.93313117,1.5,1.5
-31.87245724,-41.99522757,1.5,1.5
-32.32438469,-42.05740057,1.5,1.5
-32.77631094,-42.11957493,1.5,1.5
-33.22884158,-42.18183395,1.5,1.5
-33.68140275,-42.24409868,1.5,1.5
-34.12800494,-42.30554505,1.5,1.5
-34.57242939,-42.36669325,1.5,1.5
-35.00847451,-42.42668997,1.5,1.5
-35.43611157,-42.48553116,1.5,1.5
-35.86063229,-42.54394489,1.5,1.5
-36.27111824,-42.60042872,1.5,1.5
-36.68160402,-42.65691378,1.5,1.5
-37.07853873,-42.71153532,1.5,1.5
-37.47139078,-42.76559619,1.5,1.5
-37.85979542,-42.81904618,1.5,1.5
-38.23446764,-42.87060745,1.5,1.5
-38.60911,-42.92216565,1.5,1.5
-38.97253052,-42.9721805,1.5,1.5
-39.32844897,-43.02116383,1.5,1.5
-39.68433756,-43.070144,1.5,1.5
-40.02431526,-43.11693526,1.5,1.5
-40.36072474,-43.16323627,1.5,1.5
-40.69710339,-43.20953387,1.5,1.5
-41.01575931,-43.25337881,1.5,1.5
-41.33173014,-43.2967963,1.5,1.5
-41.64777901,-43.34010153,1.5,1.5
-41.9484299,-43.3810782,1.5,1.5
-42.24350742,-43.42088792,1.5,1.5
-42.53864464,-43.46002619,1.5,1.5
-42.82618608,-43.49720797,1.5,1.5
-43.10076513,-43.53152584,1.5,1.5
-43.37555746,-43.56434905,1.5,1.5
-43.6505385,-43.59528849,1.5,1.5
-43.91103063,-43.62247933,1.5,1.5
-44.16705118,-43.64683697,1.5,1.5
-44.4232831,-43.66850231,1.5,1.5
-44.67981774,-43.68710063,1.5,1.5
-44.92176177,-43.70146774,1.5,1.5
-45.16165579,-43.71235203,1.5,1.5
-45.40168947,-43.7195822,1.5,1.5
-45.64181079,-43.72283152,1.5,1.5
-45.87224303,-43.72190641,1.5,1.5
-46.09853083,-43.71687494,1.5,1.5
-46.32468146,-43.70751054,1.5,1.5
-46.55059679,-43.69356818,1.5,1.5
-46.7729399,-43.6751081,1.5,1.5
-46.98666489,-43.65270041,1.5,1.5
-47.19984459,-43.625587,1.5,1.5
-47.41235098,-43.59361848,1.5,1.5
-47.62404361,-43.55664609,1.5,1.5
-47.8347462,-43.51454068,1.5,1.5
-48.04436292,-43.46719186,1.5,1.5
-48.25274082,-43.41453075,1.5,1.5
-48.45960343,-43.35653611,1.5,1.5
-48.66493294,-43.29312001,1.5,1.5
-48.86850802,-43.22427937,1.5,1.5
-49.07020803,-43.15003747,1.5,1.5
-49.26980927,-43.07048983,1.5,1.5
-49.46726162,-42.98567056,1.5,1.5
-49.6628184,-42.89547126,1.5,1.5
-49.85686867,-42.79970528,1.5,1.5
-50.04837325,-42.69894592,1.5,1.5
-50.23725847,-42.59335886,1.5,1.5
-50.423434,-42.4831241,1.5,1.5
-50.61006321,-42.36635532,1.5,1.5
-50.79528183,-42.24417395,1.5,1.5
-50.97755578,-42.11774993,1.5,1.5
-51.15700277,-41.98724185,1.5,1.5
-51.33471139,-41.85204482,1.5,1.5
-51.51475947,-41.7090139,1.5,1.5
-51.69186751,-41.56240658,1.5,1.5
-51.86618695,-41.41244954,1.5,1.5
-52.0378088,-41.25941529,1.5,1.5
-52.21292437,-41.09787102,1.5,1.5
-52.38667662,-40.9323735,1.5,1.5
-52.55798104,-40.76434609,1.5,1.5
-52.7270294,-40.59404874,1.5,1.5
-52.89917122,-40.41635229,1.5,1.5
-53.07195263,-40.23398382,1.5,1.5
-53.24295368,-40.0499048,1.5,1.5
-53.41238795,-39.86438337,1.5,1.5
-53.58549166,-39.67205163,1.5,1.5
-53.75977527,-39.47598252,1.5,1.5
-53.93306657,-39.27903629,1.5,1.5
-54.10562875,-39.08136892,1.5,1.5
-54.28309693,-38.87688354,1.5,1.5
-54.46102809,-38.67097952,1.5,1.5
-54.63864161,-38.46484383,1.5,1.5
-54.81716626,-38.25731569,1.5,1.5
-55.00021675,-38.04437823,1.5,1.5
-55.18325382,-37.83138835,1.5,1.5
-55.36625151,-37.61840554,1.5,1.5
-55.55240548,-37.40173463,1.5,1.5
-55.74050924,-37.18279242,1.5,1.5
-55.92859259,-36.96387488,1.5,1.5
-56.11739357,-36.74412299,1.5,1.5
-56.31015383,-36.51976371,1.5,1.5
-56.50293478,-36.29538132,1.5,1.5
-56.695696,-36.07102286,1.5,1.5
-56.89182063,-35.84275065,1.5,1.5
-57.08892048,-35.61334439,1.5,1.5
-57.28602083,-35.38393855,1.5,1.5
-57.485032,-35.15230971,1.5,1.5
-57.68615223,-34.9182272,1.5,1.5
-57.88731339,-34.68409809,1.5,1.5
-58.08931094,-34.44899659,1.5,1.5
-58.29421366,-34.21051489,1.5,1.5
-58.49913647,-33.97201089,1.5,1.5
-58.70417979,-33.73336773,1.5,1.5
-58.91258603,-33.4908117,1.5,1.5
-59.1210326,-33.24820987,1.5,1.5
-59.32946016,-33.00563128,1.5,1.5
-59.54087252,-32.75957998,1.5,1.5
-59.75260429,-32.51315812,1.5,1.5
-59.96433598,-32.2667375,1.5,1.5
-60.17865544,-32.01730635,1.5,1.5
-60.39349253,-31.76727395,1.5,1.5
-60.60833021,-31.51724206,1.5,1.5
-60.82555683,-31.26443111,1.5,1.5
-61.04336044,-31.01094988,1.5,1.5
-61.2611451,-30.75749194,1.5,1.5
-61.48123853,-30.5013483,1.5,1.5
-61.70186985,-30.24457992,1.5,1.5
-61.9225018,-29.98781209,1.5,1.5
-62.14540278,-29.72840488,1.5,1.5
-62.36870214,-29.46853533,1.5,1.5
-62.59202235,-29.20864282,1.5,1.5
-62.81773096,-28.94597209,1.5,1.5
-63.0435791,-28.6831403,1.5,1.5
-63.26956744,-28.42014669,1.5,1.5
-63.4978653,-28.15446671,1.5,1.5
-63.72620296,-27.88874178,1.5,1.5
-63.95495925,-27.62253103,1.5,1.5
-64.18560649,-27.3541211,1.5,1.5
-64.41625442,-27.08571175,1.5,1.5
-64.64769918,-26.8163765,1.5,1.5
-64.88061761,-26.54532773,1.5,1.5
-65.11347611,-26.27435012,1.5,1.5
-65.34756964,-26.00193671,1.5,1.5
-65.58257936,-25.72845857,1.5,1.5
-65.81760935,-25.45495828,1.5,1.5
-66.05423174,-25.1796064,1.5,1.5
-66.29129303,-24.90374523,1.5,1.5
-66.5284346,-24.62779211,1.5,1.5
-66.76752723,-24.34957009,1.5,1.5
-67.00654103,-24.07144128,1.5,1.5
-67.24404277,-23.79507346,1.5,1.5
-67.47808271,-23.52273537,1.5,1.5
-67.7121038,-23.25042064,1.5,1.5
-67.93945876,-22.98586422,1.5,1.5
-68.1607057,-22.72841654,1.5,1.5
-68.38197217,-22.47094739,1.5,1.5
-68.59551927,-22.22246185,1.5,1.5
-68.80339447,-21.98057732,1.5,1.5
-69.01127087,-21.73869251,1.5,1.5
-69.2130182,-21.50394056,1.5,1.5
-69.40684577,-21.27840499,1.5,1.5
-69.60067382,-21.05286983,1.5,1.5
-69.79338974,-20.82863205,1.5,1.5
-69.97235133,-20.62043331,1.5,1.5
-70.15137335,-20.41228649,1.5,1.5
-70.33051392,-20.20424164,1.5,1.5
-70.50312921,-20.00415568,1.5,1.5
-70.66723177,-19.81455072,1.5,1.5
-70.83185506,-19.62535503,1.5,1.5
-70.99719183,-19.43682343,1.5,1.5
-71.15672559,-19.25677028,1.5,1.5
-71.3087376,-19.08735489,1.5,1.5
-71.46208198,-18.91905999,1.5,1.5
-71.61696138,-18.75221825,1.5,1.5
-71.77301087,-18.58777187,1.5,1.5
-71.91722542,-18.43943225,1.5,1.5
-72.06340033,-18.29297926,1.5,1.5
-72.21169645,-18.14871804,1.5,1.5
-72.36236041,-18.00688665,1.5,1.5
-72.5129005,-17.87018116,1.5,1.5
-72.65586438,-17.74516388,1.5,1.5
-72.8012664,-17.62294308,1.5,1.5
-72.94912042,-17.50384573,1.5,1.5
-73.09964508,-17.38804083,1.5,1.5
-73.25288393,-17.27584919,1.5,1.5
-73.39997184,-17.17359365,1.5,1.5
-73.54899894,-17.0753994,1.5,1.5
-73.70049516,-16.98111487,1.5,1.5
-73.85448179,-16.89095398,1.5,1.5
-74.01099602,-16.80512789,1.5,1.5
-74.16677254,-16.72547634,1.5,1.5
-74.31850486,-16.65335935,1.5,1.5
-74.47227274,-16.58569048,1.5,1.5
-74.6280153,-16.52261883,1.5,1.5
-74.78557794,-16.46432873,1.5,1.5
-74.94490739,-16.41096272,1.5,1.5
-75.10582374,-16.36269662,1.5,1.5
-75.26821284,-16.31964932,1.5,1.5
-75.4319781,-16.28190042,1.5,1.5
-75.59680223,-16.24955871,1.5,1.5
-75.76263387,-16.22266811,1.5,1.5
-75.92929641,-16.20129702,1.5,1.5
-76.09654879,-16.18550304,1.5,1.5
-76.26426391,-16.17529197,1.5,1.5
-76.43219418,-16.17063651,1.5,1.5
-76.60021588,-16.17148456,1.5,1.5
-76.76809068,-16.17777939,1.5,1.5
-76.93567586,-16.18945864,1.5,1.5
-77.10550326,-16.20676363,1.5,1.5
-77.27777781,-16.22989838,1.5,1.5
-77.44920705,-16.25843761,1.5,1.5
-77.61967956,-16.29221767,1.5,1.5
-77.78906649,-16.33107032,1.5,1.5
-77.95725179,-16.37482695,1.5,1.5
-78.13003343,-16.42511245,1.5,1.5
-78.30370284,-16.48103732,1.5,1.5
-78.47577812,-16.54168498,1.5,1.5
-78.64618099,-16.60679249,1.5,1.5
-78.8149082,-16.67612522,1.5,1.5
-78.98430437,-16.75051182,1.5,1.5
-79.1596936,-16.83245404,1.5,1.5
-79.33326033,-16.91832305,1.5,1.5
-79.50497167,-17.00777626,1.5,1.5
-79.67491689,-17.10053568,1.5,1.5
-79.84385935,-17.19672188,1.5,1.5
-80.02162313,-17.30197103,1.5,1.5
-80.19768872,-17.41003247,1.5,1.5
-80.3722205,-17.52060969,1.5,1.5
-80.54531206,-17.63337099,1.5,1.5
-80.71966932,-17.74975486,1.5,1.5
-80.90178289,-17.87396218,1.5,1.5
-81.08283052,-17.99977102,1.5,1.5
-81.26293613,-18.12687151,1.5,1.5
-81.44229816,-18.25501648,1.5,1.5
-81.62874576,-18.38951889,1.5,1.5
-81.81824057,-18.52725554,1.5,1.5
-82.00739269,-18.66551281,1.5,1.5
-82.19627766,-18.8040838,1.5,1.5
-82.38945646,-18.94609067,1.5,1.5
-82.58884043,-19.09279901,1.5,1.5
-82.78816363,-19.23953927,1.5,1.5
-82.98746352,-19.38630946,1.5,1.5
-83.19021989,-19.53564648,1.5,1.5
-83.39887264,-19.68933166,1.5,1.5
-83.60750014,-19.84299884,1.5,1.5
-83.81612735,-19.99666641,1.5,1.5
-84.02893272,-20.15341209,1.5,1.5
-84.24576884,-20.31312733,1.5,1.5
-84.46260465,-20.472843,1.5,1.5
-84.67941599,-20.63254128,1.5,1.5
-84.90200256,-20.79649414,1.5,1.5
-85.12608845,-20.96155207,1.5,1.5
-85.35014905,-21.12659205,1.5,1.5
-85.57553661,-21.29261016,1.5,1.5
-85.80608563,-21.46243086,1.5,1.5
-86.03665926,-21.63227043,1.5,1.5
-86.26723173,-21.80210988,1.5,1.5
-86.50195808,-21.97500982,1.5,1.5
-86.7384535,-22.14921364,1.5,1.5
-86.97494856,-22.32341795,1.5,1.5
-87.2131394,-22.49887218,1.5,1.5
-87.45511438,-22.67711465,1.5,1.5
-87.69706562,-22.85534044,1.5,1.5
-87.9390648,-23.03360234,1.5,1.5
-88.18600382,-23.21550388,1.5,1.5
-88.43308982,-23.39751453,1.5,1.5
-88.68017542,-23.57952572,1.5,1.5
-88.93065288,-23.76403633,1.5,1.5
-89.18248135,-23.94954301,1.5,1.5
-89.4343094,-24.13505026,1.5,1.5
-89.68839853,-24.322224,1.5,1.5
-89.94464967,-24.51099128,1.5,1.5
-90.20092534,-24.69977753,1.5,1.5
-90.4587485,-24.88970467,1.5,1.5
-90.71912748,-25.08151548,1.5,1.5
-90.97953097,-25.2733453,1.5,1.5
-91.24103978,-25.4659903,1.5,1.5
-91.50539914,-25.66073618,1.5,1.5
-91.76965979,-25.85541029,1.5,1.5
-92.03487836,-26.05079105,1.5,1.5
-92.30289912,-26.24823711,1.5,1.5
-92.57096774,-26.44571941,1.5,1.5
-92.83979775,-26.64376362,1.5,1.5
-93.11135583,-26.84381859,1.5,1.5
-93.3829376,-27.04389201,1.5,1.5
-93.65535483,-27.24458194,1.5,1.5
-93.9303028,-27.44713731,1.5,1.5
-94.20520115,-27.64965716,1.5,1.5
-94.48120555,-27.8529929,1.5,1.5
-94.75932188,-28.05788559,1.5,1.5
-95.03743851,-28.26277956,1.5,1.5
-95.3169068,-28.4686704,1.5,1.5
-95.59804486,-28.67579249,1.5,1.5
-95.87925649,-28.88296987,1.5,1.5
-96.16209037,-29.09134351,1.5,1.5
-96.44620099,-29.30065888,1.5,1.5
-96.73028691,-29.50995717,1.5,1.5
-97.01643639,-29.72077689,1.5,1.5
-97.3033222,-29.93214025,1.5,1.5
-97.59015915,-30.14346874,1.5,1.5
-97.87952673,-30.35666282,1.5,1.5
-98.16904112,-30.56996623,1.5,1.5
-98.4589979,-30.78359673,1.5,1.5
-98.75106649,-30.99878432,1.5,1.5
-99.04313533,-31.21397327,1.5,1.5
-99.33618691,-31.42988746,1.5,1.5
-99.63076159,-31.64692503,1.5,1.5
-99.92528577,-31.86392659,1.5,1.5
-100.2214079,-32.08210674,1.5,1.5
-100.5183647,-32.30090298,1.5,1.5
-100.81532,-32.51969941,1.5,1.5
-101.1144628,-32.74010879,1.5,1.5
-101.4137032,-32.96059137,1.5,1.5
-101.7135333,-33.18150968,1.5,1.5
-102.015083,-33.40369622,1.5,1.5
-102.3166313,-33.62588299,1.5,1.5
-102.6194087,-33.84897664,1.5,1.5
-102.9231438,-34.07277723,1.5,1.5
-103.2268775,-34.29657805,1.5,1.5
-103.5326263,-34.52186493,1.5,1.5
-103.8384485,-34.74720722,1.5,1.5
-104.1449579,-34.97305711,1.5,1.5
-104.4528928,-35.19995871,1.5,1.5
-104.7608504,-35.42687838,1.5,1.5
-105.0701603,-35.65479578,1.5,1.5
-105.3801565,-35.8832202,1.5,1.5
-105.6903002,-36.11175467,1.5,1.5
-106.0022375,-36.34161208,1.5,1.5
-106.3141242,-36.57143357,1.5,1.5
-106.6270676,-36.80203506,1.5,1.5
-106.9409195,-37.03330738,1.5,1.5
-107.2547957,-37.26459898,1.5,1.5
-107.5703914,-37.49715897,1.5,1.5
-107.8861088,-37.72981006,1.5,1.5
-108.2025383,-37.9629872,1.5,1.5
-108.5200735,-38.19698059,1.5,1.5
-108.8376322,-38.43099268,1.5,1.5
-109.1566647,-38.66609223,1.5,1.5
-109.4759921,-38.90141047,1.5,1.5
-109.7958832,-39.13714561,1.5,1.5
-110.1169044,-39.37371483,1.5,1.5
-110.4379248,-39.61028498,1.5,1.5
-110.7603699,-39.84790642,1.5,1.5
-111.0830848,-40.08572818,1.5,1.5
-111.4063885,-40.32398526,1.5,1.5
-111.7307239,-40.56300407,1.5,1.5
-112.0550835,-40.80204221,1.5,1.5
-112.3807937,-41.04207709,1.5,1.5
-112.7067488,-41.28229392,1.5,1.5
-113.0332442,-41.5229105,1.5,1.5
-113.3607456,-41.76426983,1.5,1.5
-113.6882229,-42.00561292,1.5,1.5
-114.017124,-42.24800678,1.5,1.5
-114.3461226,-42.49047402,1.5,1.5
-114.6758089,-42.73344962,1.5,1.5
-115.0063296,-42.97704162,1.5,1.5
-115.3368504,-43.22063519,1.5,1.5
-115.6687458,-43.46524337,1.5,1.5
-116.0006413,-43.70985313,1.5,1.5
-116.3333952,-43.95509711,1.5,1.5
-116.6666895,-44.20074089,1.5,1.5
-117.0002537,-44.44658507,1.5,1.5
-117.3348486,-44.69319049,1.5,1.5
-117.6694919,-44.93983312,1.5,1.5
-118.0051675,-45.18723818,1.5,1.5
-118.3411114,-45.43484247,1.5,1.5
-118.6775473,-45.68281099,1.5,1.5
-119.0147434,-45.93134137,1.5,1.5
-119.3519879,-46.17990896,1.5,1.5
-119.6904853,-46.42940164,1.5,1.5
-120.028883,-46.67882235,1.5,1.5
-120.3680915,-46.92884233,1.5,1.5
-120.7077414,-47.17918917,1.5,1.5
-121.046235,-47.42868536,1.5,1.5
-121.3812147,-47.6755931,1.5,1.5
-121.7162178,-47.92251966,1.5,1.5
-122.0391059,-48.16051784,1.5,1.5
-122.3597332,-48.39685096,1.5,1.5
-122.675444,-48.62956158,1.5,1.5
-122.9813258,-48.85502861,1.5,1.5
-123.2872071,-49.08049647,1.5,1.5
-123.5823738,-49.29806777,1.5,1.5
-123.8729205,-49.51223479,1.5,1.5
-124.1635158,-49.72643877,1.5,1.5
-124.4392933,-49.92972139,1.5,1.5
-124.713989,-50.13220758,1.5,1.5
-124.9886593,-50.33467604,1.5,1.5
-125.2466939,-50.52488275,1.5,1.5
-125.5047771,-50.71512627,1.5,1.5
-125.7628358,-50.90535258,1.5,1.5
-126.0054869,-51.08422209,1.5,1.5
-126.2460738,-51.26157088,1.5,1.5
-126.4866355,-51.43890179,1.5,1.5
-126.717325,-51.60894318,1.5,1.5
-126.9393444,-51.77253427,1.5,1.5
-127.1614312,-51.93603216,1.5,1.5
-127.3836591,-52.09939243,1.5,1.5
-127.5885489,-52.24964105,1.5,1.5
-127.7919207,-52.39813798,1.5,1.5
-127.995799,-52.54599218,1.5,1.5
-128.2003216,-52.69290332,1.5,1.5
-128.3878974,-52.82603848,1.5,1.5
-128.5751124,-52.95698624,1.5,1.5
-128.763407,-53.08632358,1.5,1.5
-128.9530596,-53.21377256,1.5,1.5
-129.1343989,-53.33260641,1.5,1.5
-129.3094304,-53.44416116,1.5,1.5
-129.4859828,-53.55323824,1.5,1.5
-129.66422,-53.65954081,1.5,1.5
-129.8442759,-53.76273763,1.5,1.5
-130.0150712,-53.85648765,1.5,1.5
-130.183628,-53.94485564,1.5,1.5
-130.3539461,-54.02978499,1.5,1.5
-130.5260679,-54.11099799,1.5,1.5
-130.6999982,-54.18819239,1.5,1.5
-130.8707597,-54.25907707,1.5,1.5
-131.0377013,-54.32357499,1.5,1.5
-131.206264,-54.38380592,1.5,1.5
-131.3763403,-54.43952547,1.5,1.5
-131.5479246,-54.49052315,1.5,1.5
